Frame,M00,M01,M02,M03,M10,M11,M12,M13,M20,M21,M22,M23,M30,M31,M32,M33
24.0,-0.11271566815985794,0.024489620298914935,-0.9933254434720233,0.0,0.8432988737401861,0.5310597316772105,-0.08259885555782912,0.0,0.5254923288686626,-0.8469804129308682,-0.08051082170519142,0.0,-0.4666867256164551,0.5028561353683472,0.710393488407135,1.0
25.0,-0.11095985178981715,0.025582010504878152,-0.9934955822897804,0.0,0.8485724029375866,0.5227936456142033,-0.08131224433098166,0.0,0.5173130466782295,-0.8520753281511788,-0.07971729356010922,0.0,-0.4040384888648987,0.5037245750427246,0.7088850736618042,1.0
26.0,-0.10923608057001223,0.02663283942862046,-0.993658981021996,0.0,0.8536402053678992,0.5146752524872695,-0.08004863681922554,0.0,0.5092797644528522,-0.8569714559663785,-0.0789559698674686,0.0,-0.3385359048843384,0.5041337609291077,0.7074179649353027,1.0
27.0,-0.10757212915154832,0.027624723792818932,-0.9938134189399804,0.0,0.8584291452559396,0.5068385528954898,-0.07882946069816202,0.0,0.5015253130251351,-0.8615982566916999,-0.07823557030445843,0.0,-0.2714451551437378,0.5048304796218872,0.7060366272926331,1.0
28.0,-0.10600136429915485,0.028541675556145816,-0.993956278476657,0.0,0.8628550213266304,0.49944700038471507,-0.0776782207451408,0.0,0.4942114152244343,-0.8658741632380297,-0.07756939150659625,0.0,-0.20402652025222778,0.5065307021141052,0.7047920823097229,1.0
29.0,-0.10445893872692566,0.029426192142029694,-0.994093772908806,0.0,0.8671193648950902,0.49218340472488814,-0.07654739144707898,0.0,0.487023959517373,-0.8699940202837243,-0.07692897715804443,0.0,-0.13776886463165283,0.5089893937110901,0.7037971615791321,1.0
30.0,-0.10286262388234894,0.0303216803581733,-0.9942333108019943,0.0,0.8714433299379087,0.4846697185959416,-0.07537762654037455,0.0,0.4795892026669989,-0.8741715275484483,-0.07627802507173767,0.0,-0.07440608739852905,0.5114891529083252,0.703101396560669,1.0
31.0,-0.10124069755362629,0.031214876612237152,-0.9943721399138945,0.0,0.8757521603896998,0.47702636294759415,-0.07418896566042477,0.0,0.4720259259104617,-0.8783344923951655,-0.07563097736574835,0.0,-0.016013264656066895,0.513996958732605,0.7026681303977966,1.0
32.0,-0.09961509250809374,0.03209024678528802,-0.9945084461209284,0.0,0.8799773711339952,0.4693731747814595,-0.07299759645136632,0.0,0.4644530758178989,-0.8824165903114202,-0.07499534323183162,0.0,0.034452199935913086,0.5164788961410522,0.702461838722229,1.0
33.0,-0.09801422179036234,0.032934569486692114,-0.9946398978824225,0.0,0.8840532318310779,0.46183452773658773,-0.07182445460530736,0.0,0.4569935400154541,-0.8863544342547451,-0.07438226442569651,0.0,0.0722649097442627,0.5188992023468018,0.7024452686309814,1.0
34.0,-0.09646443657680288,0.033735916778747196,-0.9947645452040484,0.0,0.8879185682122914,0.45453686507632884,-0.07068843264932474,0.0,0.4497724187850503,-0.890088830513944,-0.07380138951648853,0.0,0.08858633041381836,0.521222710609436,0.7025840282440186,1.0
35.0,-0.09499242361265,0.03448064704037542,-0.9948806583886692,0.0,0.8915165433638286,0.447607773793893,-0.06960986817891442,0.0,0.44291612339675057,-0.8935649757118685,-0.07325941452292842,0.0,0.09176158905029297,0.5234123468399048,0.7028402090072632,1.0
36.0,-0.09362632792930362,0.03516047229138004,-0.9949863576485465,0.0,0.8947937198214191,0.4411769585546176,-0.06860823717779983,0.0,0.4365527570484723,-0.896731081444568,-0.07276714838876931,0.0,0.09850573539733887,0.5254312753677368,0.7031792402267456,1.0
37.0,-0.09239458594028449,0.03576218273488488,-0.9950800504356222,0.0,0.8976993385733589,0.4353755129254187,-0.0677056886079925,0.0,0.43081218415207023,-0.8995383421683399,-0.07233002803232878,0.0,0.10693800449371338,0.5272418856620789,0.7035633325576782,1.0
38.0,-0.09132368629482635,0.03627709463985373,-0.9951602668545481,0.0,0.900185640125675,0.43033406681220304,-0.06692088054112287,0.0,0.42582366964866214,-0.9019404433472097,-0.07195581297981088,0.0,0.11589527130126953,0.5288070440292358,0.7039592862129211,1.0
39.0,-0.09044370902820477,0.03669558406611109,-0.9952252858560561,0.0,0.9022046171471759,0.42618577479959957,-0.06627604512026304,0.0,0.42171882136743605,-0.9038910993413487,-0.07165274758129273,0.0,0.12456798553466797,0.5300884246826172,0.7043294310569763,1.0
40.0,-0.08977942351184874,0.03700718199169362,-0.9952738937573485,0.0,0.9037096633231224,0.4230610245214881,-0.06578916284037649,0.0,0.4186269216501595,-0.9053451485548826,-0.07142592287012225,0.0,0.1323378086090088,0.5310497283935547,0.7046388387680054,1.0
41.0,-0.08936184844654713,0.03720273117154812,-0.9953041830694745,0.0,0.9046509477954978,0.42109219861063985,-0.06548299719748019,0.0,0.41667868039404665,-0.9062545542300104,-0.07128506324918941,0.0,0.1386953592300415,0.5316528081893921,0.704850435256958,1.0
42.0,-0.08921565411361126,0.03727035212407284,-0.9953147682585786,0.0,0.9049773293477228,0.4204070022950188,-0.0653757278198851,0.0,0.41600072166733565,-0.9065698391596004,-0.07123570943278523,0.0,0.14319348335266113,0.5318621397018433,0.7049286961555481,1.0
43.0,-0.08972458434778303,0.037033675303038895,-0.9952778535952493,0.0,0.9038353288345302,0.42279874175830057,-0.06574893396987175,0.0,0.4183672995278123,-0.9054665818577443,-0.07140778546250257,0.0,0.14604759216308594,0.5308876037597656,0.7039637565612793,1.0
44.0,-0.09102577542628622,0.03641917361773369,-0.9951823712270254,0.0,0.9008729274554198,0.4289273850798291,-0.06670282532608493,0.0,0.4244317103916076,-0.9026045325177475,-0.07185249538097564,0.0,0.14824044704437256,0.5284848213195801,0.70173180103302,1.0
45.0,-0.09278659253930993,0.035571666085271375,-0.9950504031539619,0.0,0.8967796226382407,0.43722221865725963,-0.06799294031910934,0.0,0.4326395227735888,-0.8986497582953782,-0.07246830514024741,0.0,0.15044760704040527,0.5254360437393188,0.6992260217666626,1.0
46.0,-0.09467807213584863,0.03463872023593095,-0.9949051320186544,0.0,0.8922766372727143,0.4461265754992934,-0.06937925634201102,0.0,0.44145041084354675,-0.8942992998396512,-0.073145724908388,0.0,0.15326011180877686,0.5225191712379456,0.6974405646324158,1.0
47.0,-0.09637219752578592,0.03378207919584204,-0.9947719189187323,0.0,0.8881430621025845,0.45410858504665513,-0.07062077757975792,0.0,0.44934875184326006,-0.8903056576884878,-0.07376676151745856,0.0,0.15719318389892578,0.5205028057098389,0.6973713636398315,1.0
48.0,-0.09797035111902457,0.032957866843285465,-0.994643448334505,0.0,0.8841651143394175,0.4616252921297654,-0.07179234117420613,0.0,0.45678644998158596,-0.8864625590961239,-0.0743657880612522,0.0,0.16306018829345703,0.5191202759742737,0.6985743045806885,1.0
49.0,-0.09973480623084459,0.03202628745909107,-0.994498509469815,0.0,0.8796682819844939,0.4699385725947039,-0.07308523556848691,0.0,0.46501256122447376,-0.8821179370692108,-0.07504174174561268,0.0,0.17144775390625,0.5174216032028198,0.6999097466468811,1.0
50.0,-0.10160801562989748,0.031014302977591012,-0.9943409496599085,0.0,0.8747857683286588,0.4787544359944265,-0.07445837458135066,0.0,0.473735865952107,-0.8774008793171301,-0.07577615907483422,0.0,0.18254101276397705,0.5151420831680298,0.7013304829597473,1.0
51.0,-0.10352505073049217,0.029952508477088056,-0.9941757445779789,0.0,0.869661603473179,0.48778423836508045,-0.07586324701103817,0.0,0.48267096382080865,-0.8724502186592243,-0.07654643457250784,0.0,0.1966111660003662,0.5120155215263367,0.702792763710022,1.0
52.0,-0.10542840961586475,0.02887336171440992,-0.9940076354984292,0.0,0.864450583150956,0.49674581866259515,-0.07725788588358154,0.0,0.49153844176813033,-0.8674156562021099,-0.07733071601647828,0.0,0.21405279636383057,0.5077728033065796,0.7042494416236877,1.0
53.0,-0.107257799669657,0.027809760557894175,-0.9938422317590133,0.0,0.859320503993549,0.5053617469027578,-0.07859883067620053,0.0,0.5000640317262347,-0.8624593451201659,-0.07810148646855343,0.0,0.23154616355895996,0.5030407309532166,0.7056758403778076,1.0
54.0,-0.1089573415442653,0.02680004653451857,-0.9936850885614386,0.0,0.8544486320680346,0.5133638016136243,-0.07984448853785844,0.0,0.5079821186623314,-0.8577525078357714,-0.07883401816965716,0.0,0.24702155590057373,0.49871355295181274,0.707041323184967,1.0
55.0,-0.11047009812069217,0.02588286990808002,-0.99354236671947,0.0,0.8500225817486862,0.5204884289076402,-0.08095310920869245,0.0,0.5150320067126923,-0.8534763455530433,-0.0794994317144435,0.0,0.2628178000450134,0.49492141604423523,0.7082870006561279,1.0
56.0,-0.11174203508381367,0.025097949047852734,-0.99342025877718,0.0,0.846237731474043,0.5264754893544353,-0.08188565771045365,0.0,0.5209562548093586,-0.8498197762247,-0.08006827406911728,0.0,0.2812151312828064,0.49179092049598694,0.7093558311462402,1.0
57.0,-0.11271837964887492,0.024487786312979393,-0.9933251810010767,0.0,0.8432916594794325,0.5310708434269868,-0.082601067270185,0.0,0.52550332438697,-0.8469734987490687,-0.08051179090670146,0.0,0.30447161197662354,0.4894476532936096,0.7101898193359375,1.0
58.0,-0.11334341458551812,0.024092591487242635,-0.9932637199684302,0.0,0.8413832206318703,0.5340182580595506,-0.08305887127926208,0.0,0.5284198580761675,-0.8451296037262404,-0.08079855503838401,0.0,0.33486223220825195,0.4880165457725525,0.7107329368591309,1.0
59.0,-0.11356500277615654,0.023952101658874247,-0.9932418068982873,0.0,0.840705910712324,0.5350586580867785,-0.08322141611230588,0.0,0.5294493005357674,-0.8444752981778086,-0.08090061142962962,0.0,0.37471550703048706,0.4876241981983185,0.7109261751174927,1.0
60.0,-0.11356500277615654,0.023952101658874247,-0.9932418068982873,0.0,0.840705910712324,0.5350586580867785,-0.08322141611230588,0.0,0.5294493005357674,-0.8444752981778086,-0.08090061142962962,0.0,0.43266934156417847,0.48779043555259705,0.7109243869781494,1.0
61.0,-0.11356500277615654,0.023952101658874247,-0.9932418068982873,0.0,0.8407059294417374,0.5350586282132338,-0.08322141897418708,0.0,0.5294492707955657,-0.8444753171056544,-0.08090060848564924,0.0,0.5112425684928894,0.4879476726055145,0.7109182476997375,1.0
62.0,-0.11356500277615654,0.023952101658874247,-0.9932418068982873,0.0,0.840705910712324,0.5350586580867785,-0.08322141611230588,0.0,0.5294493005357674,-0.8444752981778086,-0.08090061142962962,0.0,0.6036564707756042,0.48809555172920227,0.7109084129333496,1.0
63.0,-0.11356500277615654,0.023952101658874247,-0.9932418068982873,0.0,0.840705910712324,0.5350586580867785,-0.08322141611230588,0.0,0.5294493005357674,-0.8444752981778086,-0.08090061142962962,0.0,0.7033374905586243,0.4882332384586334,0.7108955383300781,1.0
64.0,-0.11356500277615654,0.023952101658874247,-0.9932418068982873,0.0,0.8407059294417374,0.5350586282132338,-0.08322141897418708,0.0,0.5294492707955657,-0.8444753171056544,-0.08090060848564924,0.0,0.8041167855262756,0.4883594214916229,0.7108803391456604,1.0
65.0,-0.11356500277615654,0.023952101658874247,-0.9932418068982873,0.0,0.8407060332858088,0.5350584625811723,-0.0832214348417111,0.0,0.5294491059028169,-0.8444754220499228,-0.08090059216292743,0.0,0.9003867506980896,0.4884739816188812,0.7108622789382935,1.0
66.0,-0.11356500277615654,0.023952101658874247,-0.9932418068982873,0.0,0.8407057881387043,0.5350588535925002,-0.08322139738288245,0.0,0.5294494951688327,-0.844475174305558,-0.08090063069634164,0.0,0.987201988697052,0.4885757863521576,0.7108429670333862,1.0
67.0,-0.11356455178965172,0.023952102901637337,-0.9932418584329825,0.0,0.8407059543249018,0.5350586488991026,-0.08322103460617877,0.0,0.5294493280187176,-0.8444753039638616,-0.0809003711714125,0.0,1.0603246688842773,0.4886644184589386,0.7108215093612671,1.0
68.0,-0.11356455178965172,0.023952102901637337,-0.9932418584329825,0.0,0.8407059543249018,0.5350586488991026,-0.08322103460617877,0.0,0.5294493280187176,-0.8444753039638616,-0.0809003711714125,0.0,1.1162242889404297,0.4887385070323944,0.7107996940612793,1.0
69.0,-0.11356455178965172,0.023952102901637337,-0.9932418584329825,0.0,0.8407059543249018,0.5350586488991026,-0.08322103460617877,0.0,0.5294493280187176,-0.8444753039638616,-0.0809003711714125,0.0,1.1520562171936035,0.48879727721214294,0.7107769250869751,1.0
70.0,-0.11356455178965172,0.023952102901637337,-0.9932418584329825,0.0,0.8407059543249018,0.5350586488991026,-0.08322103460617877,0.0,0.5294493280187176,-0.8444753039638616,-0.0809003711714125,0.0,1.1655988693237305,0.48884037137031555,0.7107541561126709,1.0
71.0,-0.11356455178965172,0.023952102901637337,-0.9932418584329825,0.0,0.8407059543249018,0.5350586488991026,-0.08322103460617877,0.0,0.5294493280187176,-0.8444753039638616,-0.0809003711714125,0.0,1.1676993370056152,0.4888669550418854,0.7107313871383667,1.0
72.0,-0.11356455178965172,0.023952102901637337,-0.9932418584329825,0.0,0.8407059543249018,0.5350586488991026,-0.08322103460617877,0.0,0.5294493280187176,-0.8444753039638616,-0.0809003711714125,0.0,1.1704819202423096,0.48887595534324646,0.7107093334197998,1.0
73.0,-0.11356455178965172,0.023952102901637337,-0.9932418584329825,0.0,0.8407059543249018,0.5350586488991026,-0.08322103460617877,0.0,0.5294493280187176,-0.8444753039638616,-0.0809003711714125,0.0,1.1740810871124268,0.48744532465934753,0.7106908559799194,1.0
74.0,-0.11356455178965172,0.023952102901637337,-0.9932418584329825,0.0,0.8407059543249018,0.5350586488991026,-0.08322103460617877,0.0,0.5294493280187176,-0.8444753039638616,-0.0809003711714125,0.0,1.1786425113677979,0.4845442473888397,0.7106720209121704,1.0
75.0,-0.11356455178965172,0.023952102901637337,-0.9932418584329825,0.0,0.8407059543249018,0.5350586488991026,-0.08322103460617877,0.0,0.5294493280187176,-0.8444753039638616,-0.0809003711714125,0.0,1.1842753887176514,0.482820063829422,0.7106457948684692,1.0
76.0,-0.11356455178965172,0.023952102901637337,-0.9932418584329825,0.0,0.8407059730542604,0.5350586190256464,-0.08322103746804294,0.0,0.5294492982786025,-0.8444753228916505,-0.08090036822745433,0.0,1.190948247909546,0.48412981629371643,0.7106031775474548,1.0
77.0,-0.11356455178965172,0.023952102901637337,-0.9932418584329825,0.0,0.8407059730542604,0.5350586190256464,-0.08322103746804294,0.0,0.5294492982786025,-0.8444753228916505,-0.08090036822745433,0.0,1.1983497142791748,0.4888751804828644,0.7105370163917542,1.0
78.0,-0.11484474064294278,0.023172670439513925,-0.9931131420393936,0.0,0.8364666837268817,0.5415271305874445,-0.08409431522214708,0.0,0.5358490203047945,-0.8403638463085085,-0.08157470965906821,0.0,1.2093725204467773,0.4907110333442688,0.7112097144126892,1.0
79.0,-0.11834710873058363,0.020974385862873726,-0.9927507426301864,0.0,0.82444660806082,0.5592953425026611,-0.08646681624669648,0.0,0.5534272782508288,-0.8287030801152524,-0.0834832479924765,0.0,1.2265381813049316,0.4854732155799866,0.713168740272522,1.0
80.0,-0.12353359228681951,0.017529063395547124,-0.9921855590126218,0.0,0.8054832003536259,0.5857539833650999,-0.08993934022439351,0.0,0.5796000910324244,-0.8102993292039635,-0.08647965984445159,0.0,1.2494899034500122,0.4761393666267395,0.7160642743110657,1.0
81.0,-0.12984857759779583,0.012994772027266326,-0.9914486788511994,0.0,0.7803658278431186,0.6182024240305805,-0.09410067830487955,0.0,0.6116931597055449,-0.7859115082645589,-0.0904133814585706,0.0,1.278222680091858,0.4655444622039795,0.7195301055908203,1.0
82.0,-0.13674476807020314,0.007566599877029454,-0.990577414931174,0.0,0.7500573829691266,0.6539896850274846,-0.0985465074528595,0.0,0.6470817495950039,-0.7564656227773688,-0.0951050519011278,0.0,1.3126966953277588,0.45613521337509155,0.7232023477554321,1.0
83.0,-0.1437121644111261,0.0015092993690459927,-0.9896183788792949,0.0,0.7158442227138765,0.6906361883150062,-0.10290142951818393,0.0,0.683310956013026,-0.7232007863692724,-0.10033324467707688,0.0,1.3526430130004883,0.4497118592262268,0.726730465888977,1.0
84.0,-0.15030121757852183,-0.004835604293503666,-0.9886284240934662,0.0,0.6794014427484392,0.725946865714046,-0.10684019726344753,0.0,0.7182083427430742,-0.6877337894062423,-0.10582538128056584,0.0,1.397479772567749,0.44727784395217896,0.7297934889793396,1.0
85.0,-0.15613925198127665,-0.011041847427033328,-0.9876733324313892,0.0,0.6427930339148106,0.758087494412891,-0.11009298962867017,0.0,0.7499584318756077,-0.6520593749193269,-0.11126959170634179,0.0,1.4463293552398682,0.4491300582885742,0.7321103811264038,1.0
86.0,-0.16093647444094042,-0.016616682305329714,-0.9868248765934533,0.0,0.6084081627625078,0.7856171374843909,-0.11245097053730342,0.0,0.7771350968000805,-0.6184897728822971,-0.11632472721452754,0.0,1.4981482028961182,0.4551992416381836,0.7334451079368591,1.0
87.0,-0.16448001890588773,-0.021020079303299046,-0.9861564174342738,0.0,0.5788656428584428,0.8074486908389797,-0.11375930370962965,0.0,0.7986619378052271,-0.5895632009619503,-0.12064137421589001,0.0,1.551978349685669,0.46546483039855957,0.733605146408081,1.0
88.0,-0.16691794538962618,-0.024149702081886826,-0.9856749927822365,0.0,0.5546593234225493,0.8242143057913426,-0.11412192194900675,0.0,0.8151634403279785,-0.5657628213467649,-0.12418130106583247,0.0,1.608574390411377,0.48095524311065674,0.7326610684394836,1.0
89.0,-0.1686530674951309,-0.026355953818832902,-0.985323046783532,0.0,0.5341107727723334,0.837716339302442,-0.11382889472474311,0.0,0.8284212848744433,-0.5454692462128506,-0.12720643145281996,0.0,1.6678669452667236,0.5015775561332703,0.7309032678604126,1.0
90.0,-0.16986384556620898,-0.027770914890305455,-0.9850761646977427,0.0,0.5166030600298203,0.8487345168231467,-0.1130088417815431,0.0,0.8392065016057043,-0.5280894774932893,-0.12982276928019848,0.0,1.728724479675293,0.5260197520256042,0.7284898161888123,1.0
91.0,-0.170714622513377,-0.02854122388201561,-0.9849070596759024,0.0,0.501431714237368,0.8579466488003962,-0.11177559558841127,0.0,0.848187923527027,-0.512945363904857,-0.13215256346898493,0.0,1.7906235456466675,0.5531166195869446,0.7255672812461853,1.0
92.0,-0.1713441557033775,-0.02882813609657766,-0.984789377925805,0.0,0.48784049013973274,0.8659452959977161,-0.11022885520431168,0.0,0.8559514218029677,-0.4993072029408598,-0.1343111335848706,0.0,1.8533766269683838,0.5817957520484924,0.7222707271575928,1.0
93.0,-0.17188601906602421,-0.028800724234045245,-0.9846957472911259,0.0,0.4750243068236711,0.8732629711929599,-0.10846055075433797,0.0,0.8630220764130689,-0.4863972670840555,-0.136420651650829,0.0,1.9169906377792358,0.6110297441482544,0.7187258005142212,1.0
94.0,-0.17245349496452775,-0.028634882628362678,-0.9846013587088834,0.0,0.4621544983336503,0.8803750609053144,-0.10655032522679658,0.0,0.8698695371976718,-0.4734129229677027,-0.13859001631677656,0.0,1.9815748929977417,0.6397969722747803,0.7150501012802124,1.0
95.0,-0.173157047863432,-0.028512432416921377,-0.98448142591564,0.0,0.4483674614286946,0.8877113272757177,-0.10457159728325854,0.0,0.8769169038781321,-0.4595167468374296,-0.1409294258440599,0.0,2.0472826957702637,0.6670354604721069,0.7113503217697144,1.0
96.0,-0.17409279711551706,-0.028622550318314,-0.9843131857319454,0.0,0.43277644866114096,0.895645135238281,-0.1025881923432326,0.0,0.8845316520491205,-0.4438474302474634,-0.14353820113815316,0.0,2.114231586456299,0.6915761232376099,0.7077224254608154,1.0
97.0,-0.1753426446408945,-0.02915935424331345,-0.9840755504687889,0.0,0.41446397440726385,0.9044828150786889,-0.10065014230424772,0.0,0.8930143172922099,-0.4255121258994193,-0.1465089069773054,0.0,2.182389259338379,0.7120116353034973,0.7042497396469116,1.0
98.0,-0.1769637730310444,-0.030326699901517727,-0.9837500263317405,0.0,0.39247634028901757,0.9144411270897121,-0.09879143384037165,0.0,0.9025775010202484,-0.40358111496944515,-0.14992043987416528,0.0,2.2513060569763184,0.726399838924408,0.7009989619255066,1.0
99.0,-0.17899782634639802,-0.03233468738900422,-0.9833179781508726,0.0,0.36581548702840017,0.9256157616127971,-0.09702830156266962,0.0,0.9133119990525905,-0.37708080015484385,-0.15385467994553673,0.0,2.319247007369995,0.7315213084220886,0.6980184316635132,1.0
100.0,-0.1814449025950263,-0.035406747284098185,-0.9827635064292127,0.0,0.33343657664741305,0.9379380605211723,-0.09535325888209406,0.0,0.9251474459111559,-0.3449906620077445,-0.15837817542680224,0.0,2.3780436515808105,0.7271605134010315,0.6953328847885132,1.0
101.0,-0.1843744429250817,-0.039830713103165445,-0.9820486643185047,0.0,0.29143628132885385,0.9520266027648975,-0.09332867487078937,0.0,0.938653801314028,-0.3034120332511907,-0.16392125962517298,0.0,2.4264514446258545,0.7129639387130737,0.6926031112670898,1.0
102.0,-0.18751583189930243,-0.045495072238903624,-0.9812074251599858,0.0,0.23838376405782383,0.9669553389030918,-0.09039111460995954,0.0,0.9528961086187394,-0.2508536843835147,-0.17047414821749274,0.0,2.484351873397827,0.6901235580444336,0.6892833709716797,1.0
103.0,-0.19037410689704162,-0.051988244386188015,-0.9803340868646748,0.0,0.17709828931251348,0.9803949301038473,-0.08638273524989847,0.0,0.9656054553210307,-0.19006052581300187,-0.17743478007975264,0.0,2.550147533416748,0.662003219127655,0.6851205229759216,1.0
104.0,-0.1925689543824434,-0.05884188447564169,-0.9795176519284416,0.0,0.11066504404686003,0.9905302157024947,-0.08125970592166962,0.0,0.9750233052774477,-0.12404646069809866,-0.18423362818474837,0.0,2.6216564178466797,0.6314177513122559,0.6799687743186951,1.0
