Frame,M00,M01,M02,M03,M10,M11,M12,M13,M20,M21,M22,M23,M30,M31,M32,M33
25.0,0.17168311553265214,0.7433193149748586,-0.6465302033364789,0.0,0.23672815833239672,0.605917708822548,0.7594889789771709,0.0,0.956286927074481,-0.2834433384656283,-0.07193877247983563,0.0,1.091759204864502,1.5598466396331787,-0.10231999307870865,1.0
26.0,0.13238450354779982,0.738872311494838,-0.6607132892009041,0.0,0.2665707293029892,0.6154819763940145,0.7417020850806544,0.0,0.9546802551112465,-0.27431668567623224,-0.11548145504942409,0.0,1.0856784582138062,1.5529944896697998,-0.14208418130874634,1.0
27.0,0.09822152818327946,0.7386023804890517,-0.6669475653582126,0.0,0.294947295348975,0.6184707517016548,0.7283543246634255,0.0,0.950451800128584,-0.2682544553693307,-0.15710163209476224,0.0,1.0825657844543457,1.5479826927185059,-0.17566055059432983,1.0
28.0,0.07764890272893947,0.7424342096755829,-0.6654037061877429,0.0,0.3170266568548596,0.6143893388839039,0.7225094041666382,0.0,0.9452326416012213,-0.26705277487641277,-0.18766477741543625,0.0,1.0873396396636963,1.543883204460144,-0.1978592574596405,1.0
29.0,0.06829352708706811,0.7485470187875739,-0.6595554221005565,0.0,0.33454048269802716,0.6056411723524124,0.7219982242275714,0.0,0.9399035373878423,-0.269955794558722,-0.20905790917827102,0.0,1.1010653972625732,1.5409854650497437,-0.2121087908744812,1.0
30.0,0.06454554196953968,0.754929361112146,-0.6526220443278524,0.0,0.34985334677008,0.5953592940594618,0.7232910525720567,0.0,0.9345782518150273,-0.27500721937401285,-0.22568677525841205,0.0,1.1216155290603638,1.5403761863708496,-0.2234254777431488,1.0
31.0,0.0661022918552189,0.7608866069699939,-0.6455091466007107,0.0,0.3624111855850322,0.5844370364275873,0.7260106631548812,0.0,0.9296712427381729,-0.28193070387141084,-0.2371211897748323,0.0,1.1482621431350708,1.5423167943954468,-0.232003852725029,1.0
32.0,0.07224890062724848,0.7664261343149538,-0.6382562784628055,0.0,0.3725922883844555,0.5728594788122662,0.7300732868495968,0.0,0.9251784060356083,-0.29055635972040816,-0.24417599970397588,0.0,1.1801552772521973,1.5470174551010132,-0.2381705641746521,1.0
33.0,0.08304964710861433,0.7708481621704752,-0.6315820350465452,0.0,0.37928345867038815,0.5616242617900775,0.7353381851554961,0.0,0.9215458827937774,-0.30061819546918866,-0.24572726030842804,0.0,1.2165472507476807,1.5546245574951172,-0.2417708784341812,1.0
34.0,0.09861329814352701,0.7736239567261223,-0.625924429151535,0.0,0.3814709104411547,0.5515520826749432,0.7418020251954892,0.0,0.919105740334839,-0.3119235061298711,-0.2407246651408949,0.0,1.2566521167755127,1.5650863647460938,-0.2425934076309204,1.0
35.0,0.11819397923675642,0.7750938779288992,-0.6206928899780649,0.0,0.3798127492198189,0.5422543007123112,0.7494681773691833,0.0,0.9174815849935432,-0.32432969915834625,-0.23029934312019307,0.0,1.2994999885559082,1.5779945850372314,-0.24083681404590607,1.0
36.0,0.14114249863481765,0.7755857447106377,-0.6152605526772913,0.0,0.3748449202012928,0.5333425505236576,0.7583119474201933,0.0,0.9162805688643666,-0.3376573357748432,-0.21544707637614374,0.0,1.3441205024719238,1.5924099683761597,-0.23663842678070068,1.0
37.0,0.16686780436473572,0.7754142493423468,-0.6090056467581701,0.0,0.36693034660943413,0.5244632960680095,0.7683100753045999,0.0,0.9151596891272981,-0.3516688683894613,-0.19700698059232044,0.0,1.389542579650879,1.6066635847091675,-0.23008683323860168,1.0
38.0,0.19486352651120414,0.7748742682445784,-0.6013302540601515,0.0,0.3562945514458937,0.5152801945977903,0.7794488525010688,0.0,0.9138284295454955,-0.36613684527467666,-0.17567416397046223,0.0,1.4348183870315552,1.6183890104293823,-0.22121593356132507,1.0
39.0,0.2245824186911968,0.7743685065853442,-0.5915371106055779,0.0,0.3430475868730186,0.5053558142883763,0.7917915471293762,0.0,0.9120751560893493,-0.3807478390926414,-0.15215121646202276,0.0,1.4789948463439941,1.6248719692230225,-0.2099725306034088,1.0
40.0,0.2555166253824444,0.7743993037745807,-0.5788065069318177,0.0,0.32696530562340165,0.4941877291425137,0.8055260252056177,0.0,0.909837866365081,-0.39507493805404853,-0.1269285241772966,0.0,1.5211286544799805,1.6281020641326904,-0.1961165964603424,1.0
41.0,0.2873280279761583,0.7758493520505215,-0.5616942115262697,0.0,0.307310517457493,0.48074892081947623,0.8212433993591164,0.0,0.9071950452903388,-0.40858078522330793,-0.10029402647698003,0.0,1.5602285861968994,1.6315675973892212,-0.1789444386959076,1.0
42.0,0.32003762453850654,0.7811073256719999,-0.5361410865260059,0.0,0.2813423674751325,0.4620201226018436,0.8410611622078772,0.0,0.90466700566741,-0.4200104190285209,-0.07189476173024627,0.0,1.5950926542282104,1.6351463794708252,-0.15594370663166046,1.0
43.0,0.3457936748204335,0.7856219706815253,-0.5130544353542389,0.0,0.2586431635868765,0.44579561382680916,0.8569538987731784,0.0,0.9019592276727106,-0.4290272600607741,-0.049042448356422824,0.0,1.6258280277252197,1.638439416885376,-0.13423535227775574,1.0
44.0,0.3592855236651504,0.7869136685837159,-0.5016779750804059,0.0,0.2516938899397694,0.43594455264734905,0.864061648717318,0.0,0.8986457022940942,-0.43671412298346884,-0.041432795405737445,0.0,1.6545960903167725,1.6408318281173706,-0.1208314523100853,1.0
45.0,0.3631677426511444,0.7880533064899263,-0.4970726071993572,0.0,0.25841436500044107,0.4273747729727258,0.8663560580892419,0.0,0.8951710488275919,-0.44308327609694925,-0.04843556321654216,0.0,1.6821153163909912,1.642390489578247,-0.11320076137781143,1.0
46.0,0.3594976081715239,0.7898367077513069,-0.4969098960652021,0.0,0.27595236719258054,0.4187085949130327,0.8651782496033782,0.0,0.8914099846646125,-0.44815297347505184,-0.06743257080747282,0.0,1.7087055444717407,1.643265724182129,-0.10982157289981842,1.0
47.0,0.3503197703977565,0.7924074504487845,-0.4993660890986896,0.0,0.30069287957224605,0.40978224709158423,0.8611981782047163,0.0,0.8870512108345346,-0.45185057534745826,-0.09471645535574634,0.0,1.7344872951507568,1.6436662673950195,-0.10921414196491241,1.0
48.0,0.3378316837738048,0.7955600623362613,-0.5029452660619046,0.0,0.32854987564185734,0.4010692259702178,0.8551014297703932,0.0,0.8820004153367934,-0.4541229604360194,-0.12588726762683164,0.0,1.759575366973877,1.6437839269638062,-0.1098908931016922,1.0
49.0,0.3242899800017337,0.7989691014731937,-0.5064428731472019,0.0,0.35554765024708174,0.39317216607376926,0.8479395710949216,0.0,0.876596758649183,-0.45504288008491917,-0.15656979277551522,0.0,1.7841966152191162,1.6437351703643799,-0.11038735508918762,1.0
50.0,0.312179872127663,0.8021429546875785,-0.5090288868850543,0.0,0.3778006068641206,0.38679522835216557,0.8412230101329246,0.0,0.8716710554397561,-0.45492431411068546,-0.18230041014617668,0.0,1.8087263107299805,1.643566370010376,-0.10930872708559036,1.0
51.0,0.30403665651829753,0.8044823646676961,-0.5102644769448946,0.0,0.39179338689434884,0.382637105742603,0.8367118902554086,0.0,0.8683660826397067,-0.4543093332164728,-0.19885516406011206,0.0,1.8336708545684814,1.6432430744171143,-0.10538161545991898,1.0
52.0,0.3024077158382438,0.8051919230415892,-0.5101132623938369,0.0,0.3942299626179465,0.38159621070401295,0.8360425040334918,0.0,0.8678319595265829,-0.45392763635289507,-0.2020331432694284,0.0,1.8596131801605225,1.6426408290863037,-0.0975412130355835,1.0
53.0,0.306363071169857,0.807151215525573,-0.5046271731674415,0.0,0.3744689051060019,0.3851860622090656,0.843448123234966,0.0,0.875165531617925,-0.44736854242946483,-0.18424624694264696,0.0,1.8840904235839844,1.643735647201538,-0.08381419628858566,1.0
54.0,0.31047282032481077,0.8133594383053662,-0.4919888738164073,0.0,0.3300722767337672,0.393119047703666,0.8582014369973697,0.0,0.8914364363045438,-0.42884010825964247,-0.14641462214038925,0.0,1.9047648906707764,1.6471341848373413,-0.06458418816328049,1.0
55.0,0.3101792856356585,0.8228139257685274,-0.47619959504806053,0.0,0.2722422943144734,0.4030492036647014,0.8737479456980953,0.0,0.91086384490161,-0.4006601839297665,-0.09898723687638458,0.0,1.9223099946975708,1.6501215696334839,-0.04337243735790253,1.0
56.0,0.30228301289182324,0.8340855927527145,-0.46143927453067385,0.0,0.2136349309138682,0.4124908022151252,0.8855571434872792,0.0,0.9289699114667108,-0.36626842895651734,-0.05350085550022575,0.0,1.9378248453140259,1.649037480354309,-0.024030044674873352,1.0
57.0,0.28618368544919,0.8453133771019313,-0.45115872226440124,0.0,0.16649356587499609,0.4198192357614655,0.8922060870711921,0.0,0.9435988505212092,-0.33044985062364174,-0.020593822322857235,0.0,1.9530797004699707,1.639622688293457,-0.009755834937095642,1.0
58.0,0.2633549796477346,0.85466075023502,-0.447436204058695,0.0,0.1412836056685193,0.4246382545225872,0.894271376912687,0.0,0.9542971746075976,-0.29872622048244,-0.008918953539119931,0.0,1.9703342914581299,1.6216912269592285,-0.0026866793632507324,1.0
59.0,0.2332187418500589,0.8625113606441086,-0.4490914953656148,0.0,0.15081136407509083,0.4241576798211851,0.892942436618688,0.0,0.960658602686556,-0.2759790126233471,-0.03115499439506372,0.0,1.9920555353164673,1.6034120321273804,-0.005338817834854126,1.0
60.0,0.20011561438844858,0.8695759398453378,-0.45143263696816505,0.0,0.18328365784851727,0.4193941944845808,0.8891094479299483,0.0,0.9624764109543679,-0.260664908406803,-0.07545173213168534,0.0,2.015791893005371,1.590476393699646,-0.014950141310691833,1.0
61.0,0.17633537494101703,0.8714641175730846,-0.4576637710448313,0.0,0.20816378765012927,0.421418529957335,0.8826518340318286,0.0,0.9620673952772555,-0.25091176614731253,-0.10709627702807198,0.0,2.037897825241089,1.5825238227844238,-0.02422301471233368,1.0
62.0,0.1586560062736484,0.8707344339369998,-0.4654565685751021,0.0,0.23182014176588372,0.42539674935664734,0.8748125670727664,0.0,0.9597331366296267,-0.2466964758427052,-0.1343620305809939,0.0,2.0586767196655273,1.5772900581359863,-0.034464895725250244,1.0
63.0,0.14621426801114334,0.8680523117452184,-0.4744539723764022,0.0,0.2552870265955042,0.4302541538074649,0.8658578966455459,0.0,0.9557457412314175,-0.24772272242409385,-0.15869319743707805,0.0,2.078200340270996,1.5733191967010498,-0.04562936723232269,1.0
64.0,0.13825334118914967,0.8638935749221383,-0.48432830276402855,0.0,0.2787208904595786,0.43532184197395596,0.8560429656984643,0.0,0.9503687068035521,-0.2533432160304477,-0.18060048731909256,0.0,2.096548080444336,1.570539116859436,-0.057351335883140564,1.0
65.0,0.13448062216566975,0.8586089331422418,-0.4946773313891347,0.0,0.3019375790806832,0.43996712040346,0.8457320091511161,0.0,0.9437948191216301,-0.26309624264179216,-0.20007925056572118,0.0,2.113842725753784,1.5698041915893555,-0.069142185151577,1.0
66.0,0.13438287064642682,0.8525364911977615,-0.5050967979041593,0.0,0.32483687784930276,0.44365512151031145,0.8352551322480981,0.0,0.9361742609503547,-0.27631804923652764,-0.21731564324773547,0.0,2.1302707195281982,1.5722073316574097,-0.08055755496025085,1.0
67.0,0.137541796503091,0.8459089886607037,-0.5152865582544605,0.0,0.347235479178353,0.4460366113043542,0.8249114275944467,0.0,0.9276366617455791,-0.2923855746769216,-0.23238093619392372,0.0,2.1460490226745605,1.579018473625183,-0.09132429212331772,1.0
68.0,0.14334697689992718,0.838884730269051,-0.5250943282259612,0.0,0.36917166626774794,0.4469530658012874,0.8148283486697826,0.0,0.9182395793248875,-0.31065312857309496,-0.245623102881227,0.0,2.1614062786102295,1.5911933183670044,-0.10138411074876785,1.0
69.0,0.1510370645576208,0.83159778288536,-0.5344463795648454,0.0,0.39079671758000706,0.44637574882331965,0.8050010039690093,0.0,0.9080009530052869,-0.33044487946187695,-0.257566401106426,0.0,2.1765427589416504,1.6080641746520996,-0.11085714399814606,1.0
70.0,0.15966020461697308,0.8242130489300499,-0.5433060546644936,0.0,0.41218655995145587,0.44443404340460235,0.7953493703137138,0.0,0.897001036151604,-0.3509290968792234,-0.2687711109968507,0.0,2.1916146278381348,1.626399040222168,-0.11998026072978973,1.0
71.0,0.1682301442506559,0.8169901393194796,-0.5515666150340692,0.0,0.4334533513677211,0.4412335014537305,0.7857678979081368,0.0,0.885334293221207,-0.3712682446016873,-0.2798983383246266,0.0,2.206774950027466,1.642524242401123,-0.12905004620552063,1.0
72.0,0.17565054569204233,0.810277534711151,-0.5591039282105853,0.0,0.4546730540939975,0.4369606194379025,0.7761042655090112,0.0,0.8731662497365118,-0.39053262834603736,-0.2916589901206736,0.0,2.2221522331237793,1.6548991203308105,-0.138383686542511,1.0
73.0,0.18093953529291001,0.8045294713551833,-0.5656794271395551,0.0,0.4757476163522532,0.43180156778795875,0.7662973388907273,0.0,0.8607700564628947,-0.4077741234762332,-0.3046230032680635,0.0,2.2378733158111572,1.6637990474700928,-0.1483013778924942,1.0
74.0,0.18314640688960063,0.8002552614492779,-0.5710069265483358,0.0,0.4967824785061593,0.4258772333677854,0.7561982221271604,0.0,0.8483304560680974,-0.4221612234937603,-0.319554907152973,0.0,2.254056453704834,1.67010498046875,-0.1591160148382187,1.0
75.0,0.18150497371822288,0.7979875598669541,-0.574692786463456,0.0,0.5176723302473969,0.41933915958189016,0.7457680790549996,0.0,0.8361048397251252,-0.4328631695336742,-0.33698393648582753,0.0,2.2708215713500977,1.6747453212738037,-0.17113138735294342,1.0
76.0,0.175283563757313,0.7982173969510052,-0.5763025763271387,0.0,0.538523500110831,0.41229578683620594,0.7348500690518398,0.0,0.8241772334303562,-0.439159619457294,-0.3575901516166363,0.0,2.2882566452026367,1.6784929037094116,-0.18465113639831543,1.0
77.0,0.16524156340288015,0.8006268457717287,-0.5759269741501821,0.0,0.5599960601509218,0.40452581743443855,0.7230237033766213,0.0,0.8118495170532632,-0.4419904035820369,-0.38150340077353306,0.0,2.306396484375,1.681436538696289,-0.19999632239341736,1.0
78.0,0.14572281542309048,0.8026143269979512,-0.578424673715423,0.0,0.5792831291329966,0.4047357917590221,0.7075450481567103,0.0,0.8019949609361968,-0.4381771114136649,-0.40596169975272905,0.0,2.3214612007141113,1.686341404914856,-0.22063688933849335,1.0
79.0,0.11290537568679623,0.8018730814232962,-0.5867298675112178,0.0,0.5920596206200485,0.41992925696631883,0.6878406972366202,0.0,0.7979459767254095,-0.42503997509931135,-0.4273444018532465,0.0,2.330699920654297,1.694392442703247,-0.24783460795879364,1.0
80.0,0.07024043305473766,0.7976256707554729,-0.599048888586036,0.0,0.5983103362878911,0.4468326004098396,0.6651055320037952,0.0,0.7981798187472254,-0.4051344425778468,-0.44584196794579994,0.0,2.3351950645446777,1.702465295791626,-0.27978017926216125,1.0
81.0,0.020915534134181273,0.7891083252966283,-0.6138978672217655,0.0,0.5984626012694989,0.4819905507997288,0.6399434536125195,0.0,0.8008776781217134,-0.3807796736793137,-0.4621707312228336,0.0,2.335994243621826,1.707010269165039,-0.3150315582752228,1.0
82.0,-0.03154420598138237,0.7760168561537901,-0.6299228540338824,0.0,0.5931731924727512,0.5217850231330868,0.6130953868409781,0.0,0.804456665582857,-0.3543137431700778,-0.47677169022512195,0.0,2.3343710899353027,1.7049866914749146,-0.3521336019039154,1.0
83.0,-0.08344127880167647,0.7586984606274536,-0.6460760008183813,0.0,0.5834864588938391,0.5627732168598277,0.5855167449977582,0.0,0.8078249224178896,-0.3281203319314024,-0.489648795049837,0.0,2.331925868988037,1.6972399950027466,-0.3895244598388672,1.0
84.0,-0.1311014603063819,0.7383243364704544,-0.6615811222223603,0.0,0.5707615055360296,0.6018575361888733,0.5585685364670159,0.0,0.8105823282701017,-0.304375886541826,-0.5003115117485288,0.0,2.3305916786193848,1.6888223886489868,-0.4255369305610657,1.0
85.0,-0.17079951485943162,0.7167383427184825,-0.6761018220659858,0.0,0.5566056373779512,0.6363951078738876,0.5340331741692343,0.0,0.8130299441981627,-0.28510947853648455,-0.507636577765813,0.0,2.332624673843384,1.682076096534729,-0.45843884348869324,1.0
86.0,-0.19913725925023792,0.6963191472602558,-0.6895534766332876,0.0,0.5430783957964921,0.6641286267949742,0.5138083524919875,0.0,0.8157267974005832,-0.2721632088107651,-0.5104086399860563,0.0,2.340362071990967,1.6763677597045898,-0.4865487217903137,1.0
87.0,-0.21346582562446142,0.6799263711549218,-0.7015215400104023,0.0,0.533074971280266,0.6828184950136872,0.49958980960562727,0.0,0.8186961684807195,-0.26731822361250057,-0.5082101445658544,0.0,2.355933904647827,1.6707992553710938,-0.5083594918251038,1.0
88.0,-0.2193192078398135,0.6661621946669936,-0.7128302851794184,0.0,0.5245921482744577,0.6965358593307075,0.48953128054826334,0.0,0.8226190874525744,-0.2665815579947108,-0.5022271497000202,0.0,2.3772530555725098,1.6661287546157837,-0.5260410904884338,1.0
89.0,-0.22387362311428555,0.651942228475082,-0.7244666532040152,0.0,0.5139201475271619,0.7105591166177843,0.4806160877009988,0.0,0.8281103083764523,-0.2647207444124809,-0.4941216901112103,0.0,2.4005355834960938,1.6638871431350708,-0.542668879032135,1.0
90.0,-0.22686552104600405,0.6375158709734952,-0.7362781740737878,0.0,0.5012045898300623,0.7246209727053069,0.47298880013050393,0.0,0.8350604735549421,-0.261721149646949,-0.48391739515507726,0.0,2.425297737121582,1.664496898651123,-0.5580732822418213,1.0
91.0,-0.2281591925892878,0.6231518351483296,-0.7480809937354869,0.0,0.48662613824292117,0.7384795727040194,0.46673645912620787,0.0,0.8432902136369101,-0.25754555140820806,-0.47173287412905235,0.0,2.451063871383667,1.6684050559997559,-0.5720702409744263,1.0
92.0,-0.22750022259955335,0.6091368055102585,-0.7597341646193826,0.0,0.4703446803259451,0.7518853021816971,0.4620004048182452,0.0,0.8526544026780358,-0.25223172785336795,-0.45755832967815846,0.0,2.477360486984253,1.6760070323944092,-0.5844684839248657,1.0
93.0,-0.2247558686226781,0.5957977569994432,-0.7710446370179213,0.0,0.45263927624687916,0.7645721383750089,0.4588541498334387,0.0,0.8629035201680239,-0.24587492343689454,-0.44152354060291554,0.0,2.50370192527771,1.6874186992645264,-0.5950650572776794,1.0
94.0,-0.21968713192384162,0.5834811851676257,-0.7818486238540421,0.0,0.43367078486949495,0.7762976776339011,0.4574839516867102,0.0,0.8738805492844848,-0.23856156910867826,-0.423581353846758,0.0,2.52960467338562,1.7021981477737427,-0.6036533117294312,1.0
95.0,-0.2121685122210781,0.5725096550478959,-0.7919704649157274,0.0,0.41373822878640276,0.786829076522622,0.45795270757933954,0.0,0.8853277361873311,-0.23050531277065409,-0.4038094851807204,0.0,2.554598331451416,1.7190604209899902,-0.6100171208381653,1.0
96.0,-0.2020512390845375,0.5632086448009173,-0.8012311272073231,0.0,0.39319059914443877,0.7959271869462546,0.4603271291421562,0.0,0.8969818557411517,-0.22202688013242078,-0.382266418836161,0.0,2.578176259994507,1.73611581325531,-0.6139438152313232,1.0
97.0,-0.1891445215118542,0.5558492891665212,-0.8094787938637583,0.0,0.3722093522367447,0.8034262426671291,0.464721928362846,0.0,0.9086718594132619,-0.2133959707371542,-0.35885597610126685,0.0,2.599857807159424,1.751561164855957,-0.6152209639549255,1.0
98.0,-0.17334802555999376,0.550621218515479,-0.8165578581796767,0.0,0.3511414808136086,0.8091757161361867,0.4710990563220388,0.0,0.920135926092704,-0.20506324423459854,-0.33361496276022073,0.0,2.6191246509552,1.7642933130264282,-0.613644540309906,1.0
99.0,-0.15453987026853735,0.54768587145486,-0.8222880363389183,0.0,0.33023140001657914,0.8130525893461037,0.4794712811010545,0.0,0.9311630635610896,-0.19744789987823833,-0.3065121137788838,0.0,2.635458469390869,1.7739312648773193,-0.6090245246887207,1.0
100.0,-0.13262077521241378,0.5470392678013802,-0.8265347962822788,0.0,0.309718167039608,0.8150150400528873,0.4897194518223839,0.0,0.9415340604501166,-0.19104586876172033,-0.2775159257437231,0.0,2.648329496383667,1.780510663986206,-0.6011916399002075,1.0
101.0,-0.10913270557155674,0.5497413096077084,-0.8281754313461813,0.0,0.2906227813953133,0.8143936056266377,0.5022961815985629,0.0,0.950593736308358,-0.18586970604497735,-0.24864432602830464,0.0,2.6594510078430176,1.785660743713379,-0.589795708656311,1.0
102.0,-0.08613539455718379,0.5565125307144974,-0.8263622068815972,0.0,0.2737394931808894,0.8107416564229899,0.5174598113994714,0.0,0.9579391335975099,-0.18163636667323033,-0.22217301056653962,0.0,2.6708085536956787,1.7907990217208862,-0.5749375224113464,1.0
103.0,-0.06445972694179973,0.5668635409555078,-0.8212859852316805,0.0,0.2590221959531117,0.804294640284033,0.5348061645250605,0.0,0.9637180322097415,-0.1782578400681481,-0.19867485207751406,0.0,2.682295322418213,1.7957892417907715,-0.5571572780609131,1.0
104.0,-0.04486758742798624,0.5803029750613646,-0.8131637945293194,0.0,0.24657503047738216,0.7952321941004679,0.5539011751307574,0.0,0.9680845283049773,-0.1756536780175271,-0.17876837375622362,0.0,2.6938090324401855,1.8004978895187378,-0.5370182991027832,1.0
105.0,-0.02809154611341744,0.5963269490344765,-0.8022499827935121,0.0,0.2361943195064633,0.783800359640355,0.5743424411102916,0.0,0.9712997006433373,-0.17335272159064302,-0.16286720187711382,0.0,2.705289363861084,1.8048195838928223,-0.5150885581970215,1.0
106.0,-0.014841730547307136,0.6145603046593696,-0.7887302168494269,0.0,0.2280053169189754,0.7701150556548492,0.5957653703517904,0.0,0.9735467623545563,-0.1709924939601479,-0.15155285717613537,0.0,2.7166974544525146,1.8086731433868408,-0.49192625284194946,1.0
